14106	1000	100	0	1	4	0
14102.8005128587	983.342087137750	115.327159203570	3.19924079977829	0.987000000221707	5.30936000000000	0.0336000000000000
14099.6002358337	964.070987713287	133.063502300615	6.39926966295629	0.974169000442171	6.81661255204929	0.0729765717610710
14096.3953423386	943.861740238996	151.501924836186	9.60391288095805	0.961504803661672	8.55289916154067	0.119030573748100
14093.1852434456	923.378201528532	169.969225367182	12.8137593336027	0.949005241441267	10.5271406086217	0.172178760444342
14089.9706103186	902.916704317892	188.168686742673	16.0281379058514	0.936668173531629	12.7394979085799	0.232643954602256
14086.7526516950	882.629080301018	205.952042117305	19.2458399509201	0.924491487506639	15.1862745793938	0.300560108742780
14083.5328275616	862.600505074140	223.239654155135	22.4654055926284	0.912473098401695	17.8618500063891	0.376013368499426
14080.3127163730	842.881454880474	239.987644836255	25.6852564967338	0.900610948356729	20.7595733771792	0.459060929751716
14077.0939458862	823.502659230117	256.172466885654	28.9037650314604	0.888903006263848	23.8722294906060	0.549740839242054
14073.8781540365	804.482832306205	271.782901767834	32.1192933883686	0.877347267419562	27.1923035703644	0.648077585849296
14070.6669654855	785.832992521989	286.815576036014	35.3302170326973	0.865941753181524	30.7121418115737	0.754085529592974
14067.4619769960	767.559028741066	301.272290694894	38.5349393268793	0.854684510629740	34.4240534937847	0.867771130034195
14064.2647480899	749.663302554961	315.158350051865	41.7319008727500	0.843573612232177	38.3203782827772	0.989134465387069
14061.0767950208	732.145690502614	328.481472869045	44.9195855375509	0.832607155514723	42.3935317461731	1.11817031085713
14057.8995869136	715.004285570108	341.251058727480	48.0965243146975	0.821783262735429	46.6360366726034	1.25486893128940
14054.7345433626	698.235883190645	353.477679655678	51.2612977251099	0.811100080562994	51.0405448251041	1.39921668191298
14051.5830330396	681.836326333891	365.172719435125	54.4125372089894	0.800555779759431	55.5998520658844	1.55119647615228
14048.4463730153	665.800755767584	376.348112534324	57.5489258044289	0.790148554866844	60.3069087782979	1.71078815884212
14045.3258285931	650.123794880828	387.016151955896	60.6691983137448	0.779876623898297	65.1548268854692	1.87796881050288
14042.2226135151	634.799688341473	397.189345807126	63.7721410970888	0.769738228032684	70.1368843645407	2.05271300028657
14039.1378904424	619.822407540599	406.880308992427	66.8565915923994	0.759731631313579	75.2465278922261	2.23499299995680
14036.0727716372	605.185731722888	416.101680661474	69.9214376333408	0.749855120351990	80.4773740799528	2.42477896775753
14033.0283197941	590.883311037593	424.866060835492	72.9656166179178	0.740107004032987	85.8232096347037	2.62203910862793
14030.0055489815	576.908715956343	433.185961510207	75.9881145670758	0.730485613226135	91.2779906958500	2.82673981554981
14027.0054256636	563.255476279810	441.073768820748	78.9879651029932	0.720989300499699	96.8358415369214	3.03884579562914
14024.0288697796	549.917112102360	448.541713752141	81.9642483697631	0.711616439838558	102.491052776699	3.25832018365859
14021.0767558633	536.887158500099	455.601849516251	84.9160899139779	0.702365426365792	108.238079211168	3.48512464528326
14018.1499141887	524.159185273912	462.266034174843	87.8426595388395	0.693234676067882	114.071537353340	3.71921947142819
14015.2491319323	511.726812763277	468.545917423145	90.7431701424663	0.684222625523487	119.986202749410	3.96056366529865
14012.3751543418	499.583724513724	474.452930695689	93.6168765488042	0.675327731635747	125.977007125541	4.20911502300006
14009.5286859063	487.723677407122	479.998279941000	96.4630743377913	0.666548471368064	132.039035408612	4.46483020862175
14006.7103915215	476.140509733021	485.192940551409	99.2810986800561	0.657883341483318	138.167522655751	4.72766482447180
14003.9208976463	464.828147579574	490.047654040765	102.070323180344	0.649330858286472	144.357850920742	4.99757347702740
14001.1607934476	453.780609845939	494.572926144890	104.830158733003	0.640889557370529	150.605546080091	5.27450983906830
13998.4306319301	442.992012118667	498.779026083332	107.560052392188	0.632557993365785	156.906274637288	5.55842670838385
13995.7309310490	432.456569608153	502.675986770873	110.259486258850	0.624334739692343	163.255840520365	5.84927606338241
13993.0621748052	422.168599304691	506.273605806632	112.927976386184	0.616218388315847	169.650181885129	6.14700911588200
13990.4248143198	412.122521484672	509.581447099853	115.565071704783	0.608207549506391	176.085367934148	6.45157636132060
13987.8192688887	402.312860674316	512.608843016519	118.170352968497	0.600300851600559	182.557595759769	6.76292762659129
13985.2459270147	392.734246159735	515.364896951072	120.743431721710	0.592496940766560	189.063187217914	7.08101211568004
13982.7051474191	383.381412117087	517.858486243806	123.283949288584	0.584794480772421	195.598585838139	7.40577845326148
13980.1972600297	374.249197424359	520.098265377806	125.791575784611	0.577192152757183	202.160353774446	7.73717472638895
13977.7225669468	365.332545206318	522.092669400171	128.266009150712	0.569688655005085	208.745168800409	8.07514852439929
13975.2813433869	356.626502155982	523.849917521172	130.706974209985	0.562282702722669	215.349821351517	8.41964697713971
13972.8738386029	348.126217669173	525.378016852438	133.114221747111	0.554973027818797	221.971211616998	8.77061679161243
13970.5002767823	339.826942823103	526.684766251346	135.487527610355	0.547758378687514	228.606346682870	9.12800428712346
13968.1608579228	331.724029225275	527.777760243925	137.826691836039	0.540637519993747	235.252337727579	9.49175542901345
13965.8557586858	323.812927755060	528.664393002885	140.131537795273	0.533609232461778	241.906397271178	9.86181586104145
13963.5851332272	316.089187217047	529.351862360913	142.401911362745	0.526672312666477	248.565836478721	10.2381309364864
13961.3491140074	308.548452922462	529.847173842494	144.637680107268	0.519825572827240	255.228062518282	10.6206457480255
13959.1478125791	301.186465212666	530.157144699980	146.838732503811	0.513067840604615	261.890575973789	11.0093051564447
13956.9813203541	293.999057936719	530.288407941890	149.004977166669	0.506397958899561	268.550968312681	11.4040538182311
13954.8497093495	286.982156893314	530.247416343205	151.136342103432	0.499814785655328	275.206919408226	11.8048362120951
13952.7530329133	280.131778245983	530.040446429031	153.232773989395	0.493317193661903	281.856195116240	12.2115966644654
13950.6913264300	273.444026919185	529.673602424353	155.294237462029	0.486904070363008	288.496644905779	12.6242793739988
13948.6646080063	266.915094981884	529.152820163725	157.320714435133	0.480574317665595	295.126199543346	13.0428284351413
13946.6728791381	260.541260024283	528.483870955777	159.312203432271	0.474326851751826	301.742868830020	13.4671878607794
13944.7161253579	254.318883532606	527.672365398224	161.268718939100	0.468160602893498	308.344739390882	13.8973016040132
13942.7943168640	248.244409266144	526.723757139849	163.190290774194	0.462074515268876	314.929972516051	14.3331135790844
13940.9074091318	242.314361640195	525.643346586514	165.076963477950	0.456067546781906	321.496802052578	14.7745676814908
13939.0553435071	236.525344118007	524.436284548838	166.928795719197	0.450138668883786	328.043532346443	15.2216078073141
13937.2380477824	230.874037614415	523.107575829642	168.745859719080	0.444286866396849	334.568536233838	15.6741778717905
13935.4554367561	225.357198913443	521.662082749672	170.528240691844	0.438511137340739	341.070253080914	16.1322218271499
13933.7074127751	219.971659101847	520.104528610459	172.276036302114	0.432810492760843	347.547186871142	16.5956836797476
13931.9938662614	214.714322020242	518.439501093502	173.989356138277	0.427183956558961	353.997904339431	17.0645075065148
13930.3146762237	209.582162733226	516.671455595216	175.668321201582	0.421630565326172	360.421033152133	17.5386374707483
13928.6697107520	204.572226019688	514.804718497308	177.313063410574	0.416149368177868	366.815260132051	18.0180178372638
13927.0588274989	199.681624884263	512.843490372472	178.923725120486	0.410739426590945	373.179329527582	18.5025929869318
13925.4818741457	194.907539090769	510.791849125441	180.500458657215	0.405399814243097	379.512041325100	18.9923074306184
13923.9386888536	190.247213718271	508.653753069610	182.043425865516	0.400129616854212	385.812249603710	19.4871058225486
13922.4291007026	185.697957740301	506.433043939542	183.552797671051	0.394927932029818	392.078860931495	19.9869329731129
13920.9529301150	181.257142627647	504.133449839817	185.028753655948	0.389793869106573	398.310832802378	20.4917338611331
13919.5099892676	176.922200975015	501.758588130759	186.471481647513	0.384726548999758	404.507172112743	21.0014536456071
13918.1000824895	172.690625151788	499.311968251658	187.881177319750	0.379725104052757	410.666933676958	21.5160376769478
13916.7230066485	168.559965977007	496.796994482189	189.258043807375	0.374788677888489	416.789218780936	22.0354315077326
13915.3785515249	164.527831418662	494.216968642771	190.602291331971	0.369916425262777	422.873173772926	22.5595809029801
13914.0665001735	160.591885317287	491.575092734690	191.914136839976	0.365107511919620	428.917988690677	23.0884318499686
13912.7866292742	156.749846133811	488.874471520804	193.193803652191	0.360361114448344	434.922895924175	23.6219305676106
13911.5387094711	152.999485721589	486.118115047740	194.441521124497	0.355676420142613	440.887168913142	24.1600235153986
13910.3225057010	149.338628122465	483.308941110480	195.657524319466	0.351052626861277	446.810120878514	24.7026574019347
13909.1377775115	145.765148386710	480.449777660276	196.842053688609	0.346488942891018	452.691103587099	25.2497791930585
13907.9842793678	142.276971416621	477.543365156842	197.995354764921	0.341984586810796	458.529506148676	25.8013361195850
13906.8617609510	138.872070833572	474.592358865801	199.117677865490	0.337538787358040	464.324753844749	26.3572756846659
13905.7699674447	135.548467868257	471.599331102356	200.209277803867	0.333150783296597	470.076306988241	26.9175456707859
13904.7086398140	132.304230273858	468.566773422170	201.270413611929	0.328819823286381	475.783659813395	27.4820941464060
13903.6775150743	129.137471261852	465.497098760452	202.301348270991	0.324545165754731	481.446339395156	28.0508694722647
13902.6763265506	126.046348460156	462.392643520232	203.302348451891	0.320326078769428	487.063904597347	28.6238203073485
13901.7048041296	123.029062893300	459.255669610815	204.273684263805	0.316161839913374	492.635945048950	29.2008956145422
13900.7626745015	120.083857984299	456.088366437402	205.215629011560	0.312051736160892	498.162080147815	29.7820446659695
13899.8496613954	117.209018577896	452.892852842860	206.128458961184	0.307995063755641	503.641958091137	30.3672170480337
13898.9654858049	114.402869984843	449.671179002613	207.012453113478	0.303991128090112	509.075254932060	30.9563626661686
13898.1098662073	111.663777046864	446.425328273626	207.867892985384	0.300039243586694	514.461673661771	31.5494317493082
13897.2825187744	108.990143221962	443.157218998431	208.695062398912	0.296138733580284	519.800943316463	32.1463748540859
13896.4831575763	106.380409689725	439.868706265161	209.494247277434	0.292288930202428	525.092818108561	32.7471428687703
13895.7114947782	103.833054476257	436.561583624507	210.265735449116	0.288489174266960	530.337076581622	33.3516870169475
13894.9672408296	101.346591598413	433.237584764546	211.009816457293	0.284738815157136	535.533520788316	33.9599588609583
13894.2501046477	98.9195702269499	429.898385144336	211.726781377584	0.281037210714229	540.681975490935	34.5719103050972
13893.5597937931	96.5505738682718	426.545603587198	212.416922641556	0.277383727127576	545.782287383854	35.1874935985823
13892.8960146405	94.2382195643960	423.180803834549	213.080533866748	0.273777738826052	550.834324337421	35.8066613383040
13892.2584725422	91.9811571108024	419.805496061187	213.717909692864	0.270218628370958	555.837974662728	36.4293664713580
13891.6468719856	89.7780682918131	416.421138352871	214.329345623965	0.266705786350298	560.793146396749	37.0555622973728
13891.0609167460	87.6276661331596	413.029138147045	214.915137876481	0.263238611274433	565.699766607338	37.6852024706357
13890.5003100320	85.5286941713953	409.630853637545	215.475583232865	0.259816509473087	570.557780717583	38.3182410020265
13889.9647546271	83.4799257398146	406.227595144103	216.010978900742	0.256438894993700	575.367151849041	38.9546322607635
13889.4539530249	81.4801632705445	402.820626447449	216.521622377371	0.253105189501095	580.127860183367	39.5943309759709
13888.9676075595	79.5282376124769	399.411166090801	217.007811319279	0.249814822178452	584.839902341881	40.2372922380702
13888.5054205311	77.6230073647163	396.000388648521	217.469843416899	0.246567229629570	589.503290782618	40.8834715000051
13888.0670943262	75.7633582252184	392.589425962693	217.908016274081	0.243361855782399	594.118053214422	41.5328245783040
